ipo_status;ticker_code;image;company_name;sector;subsector;listing_board;final_price;line_of_business;address;website;number_of_shares_offered;%_of_total_shares;participant_admin.code;participant_admin.name;book_building_opening;book_building_closing;lowest_book_building_price;highest_book_building_price;opening_of_offering_period;closing_of_offering_period;closing_date;distribution_date;listing_date;ara_arb_percentage;underwriters;warrant.code;warrant.per_share_ratio;warrant.exercise_price_(rp);warrant.open;warrant.high;warrant.low;warrant.close;listing_price.open;listing_price.high;listing_price.low;listing_price.close;listing_price.change;listing_price.percentage_change;listing_price.volume;performa.1D;performa.1W;performa.1M;performa.6M;performa.1Y;performa.updated_at;performa.source;fundamental.aset_percentage;fundamental.liabilitas_percentage;fundamental.pendapatan_percentage;fundamental.laba_bersih_percentage;fundamental.updated_at;fundamental.source
Closed;HBAT;;PT Minahasa Membangun Hebat Tbk;Properties & Real Estate;Real Estate Development & Management;Akselerasi;108.0;Bergerak dalam Bidang Usaha Real Estate;Perumahan Sawangan Permai Kel, Sawangan, Kec, Tombulu, Kab, Minahasa, Prov, Sulawesi Utara 95663, Indonesia;https://mmhebat.co.id/;240740800;23.13;YJ;LOTUS ANDALAN SEKURITAS;12/07/2023;20/07/2023;100;108;01/08/2023;03/08/2023;03/08/2023;04/08/2023;07/08/2023;35%;"[{""code"": ""YJ"", ""name"": ""LOTUS ANDALAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;118.0;118.0;98.0;98.0;-10.0;-9.26%;182956900.0;-9%;-38%;-49%;-64%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;ERAL;;PT Sinar Eka Selaras Tbk;Consumer Cyclicals;Electronics Retail;Utama;390.0;Aktivitas Perdagangan Besar serta Perdagangan Eceran melalui Perusahaan Anak;Erajaya Plaza Jalan Bandengan Selatan No, 19-20, Kel, Pekojan, Kec, Tambora Kota Jakarta Barat, DKI Jakarta 11240;https://www.ses.id/;1037500000;20.0;YP;MIRAE ASSET SEKURITAS INDONESIA;14/07/2023;26/07/2023;370;410;02/08/2023;04/08/2023;04/08/2023;07/08/2023;08/08/2023;25%;"[{""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""NI"", ""name"": ""BNI SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;;480.0;198.0;402.0;12.0;3.08%;532259300.0;3%;-6%;-5%;-22%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;MSIE;;PT Multisarana Intan Eduka Tbk;Properties & Real Estate;Real Estate Development & Management;Akselerasi;100.0;Real estat dan aktivitas penyewaan dan sewa guna usaha tanpa hak opsi;Jl, Raya Kedung Baruk No, 112 – 114 Penjaringan Sari, Kec, Rungkut, Kota Surabaya, Jawa Timur;https://msie.co.id;360000000;24.66;EP;MNC SEKURITAS;17/07/2023;24/07/2023;100;110;02/08/2023;08/08/2023;08/08/2023;09/08/2023;10/08/2023;35%;"[{""code"": ""EP"", ""name"": ""MNC SEKURITAS"", ""percentage"": """"}, {""code"": ""CP"", ""name"": ""KB VALBURY SEKURITAS"", ""percentage"": """"}]";MSIE-W;0.5;250.0;-;-;-;-;90.0;90.0;90.0;90.0;-10.0;-10.00%;9448800.0;-10%;-40%;-58%;-76%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;CYBR;;PT ITSEC Asia Tbk;Technology;IT Services & Consulting;Pengembangan;100.0;Aktivitas Konsultasi Keamanan Informasi;Kantor Pusat : Gedung Noble House Lantai 11 Unit 2 & 3 Jl, Dr Ide Anak Agung Gde Agung Kavling E,4,2 No 2, Mega Kuningan Kelurahan Kuningan Timur, Kecamatan Setiabudi Jakarta Selatan, Indonesia 12950;https://www.itsec.asia;1008734800;15.64;YP;MIRAE ASSET SEKURITAS INDONESIA;18/07/2023;26/07/2023;100;110;02/08/2023;04/08/2023;04/08/2023;07/08/2023;08/08/2023;35%;"[{""code"": ""YP"", ""name"": ""MIRAE ASSET SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""AZ"", ""name"": ""SUCOR SEKURITAS"", ""percentage"": """"}, {""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": """"}]";CYBR-W;0.5;400.0;13;27;13;24;130.0;135.0;130.0;135.0;35.0;35.00%;59517600.0;35%;132%;66%;118%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;HUMI;;PT Humpuss Maritim Internasional Tbk;Energy;Oil & Gas Storage & Distribution;Utama;100.0;Aktivitas Perusahaan Holding, Angkutan Laut dalam Negeri untuk Barang Khusus;Gedung Mangkuluhur City Tower One Lt, 27 Jl, Jend Gatot Subroto Kav 1, Karet Semanggi Setiabudi, Jakarta Selatan, 12930;https://humi.co.id/;2707000000;15.0;LS;RELIANCE SEKURITAS INDONESIA TBK,;18/07/2023;24/07/2023;100;150;02/08/2023;07/08/2023;07/08/2023;08/08/2023;09/08/2023;35%;"[{""code"": ""LS"", ""name"": ""RELIANCE SEKURITAS INDONESIA TBK"", ""percentage"": """"}]";HUMI-W;0.5;200.0;23;23;7;7;120.0;120.0;92.0;102.0;2.0;2.00%;443952700.0;2%;51%;89%;-43%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Canceled;ZEUS-C1;;PT Zeus Kimiatama Indonesia Tbk;Basic Materials;Specialty Chemicals;;;Manufaktur dan Perdagangan Kimia Khusus;Jl, Sungkai Blok F25 No, 09 IA Delta Silicon V, Kawasan Industri Lippo Cikarang, Kecamatan Cikarang Pusat, Kabupaten Bekasi – Jawa Barat Indonesia – 17530;https://www.zekindo.co.id/;1050000000;21.27;XA;NH KORINDO SEKURITAS INDONESIA;18/07/2023;26/07/2023;100;105;;;;;;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.5;;;;;;;;;;;;;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Canceled;BITU-C1;;PT BERKAH MULIA MANDIRI TBK;Industrials;Diversified Industrial Trading;;;Bidang Perdagangan Bitumen dan Pengelola Terminal Bitumen;Jl, Margomulyo Industri I Blok C 10 Komplek Suri Mulia, Tambak Sarioso, Asemrowo, Surabaya 60184;https://www.berkahmuliamandiri.co.id;550000000;31.3;XA;NH KORINDO SEKURITAS INDONESIA;20/07/2023;25/07/2023;131;140;;;;;;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.25;;;;;;;;;;;;;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;FOLK;;PT Multi Garam Utama Tbk;Industrials;Multi-sector Holdings;Pengembangan;100.0;Aktivitas Perusahaan Holding dan Aktivitas Konsultasi Manajemen;Prosperity Tower 17-F District 8, SCBD, Jalan Jenderal Sudirman Kavling 52-53, Kelurahan Senayan, Kec, Kebayoran Baru, Jakarta Selatan, Provinsi DKI Jakarta, 12190;https://folkgroup.co;570000000;14.44;HD;KGI SEKURITAS INDONESIA;20/07/2023;24/07/2023;100;105;01/08/2023;03/08/2023;03/08/2023;04/08/2023;07/08/2023;35%;"[{""code"": ""HD"", ""name"": ""KGI SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""IF"", ""name"": ""SAMUEL SEKURITAS INDONESIA"", ""percentage"": """"}]";FOLK-W;0.5;200.0;-;-;-;-;135.0;135.0;110.0;113.0;13.0;13.00%;771271300.0;13%;-15%;-27%;-41%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;GRIA;;PT Ingria Pratama Capitalindo Tbk;Properties & Real Estate;Real Estate Development & Management;Pengembangan;120.0;Real Estat;Ruko Pondok Cabe Mutiara, Jalan Pondok Cabe Raya No, 27, Kecamatan Pamulang, Tangerang Selatan, Banten 15418,;https://ingriagroup.com/;1725000000;23.39;AO;ERDIKHA ELIT SEKURITAS;20/07/2023;24/07/2023;115;120;02/08/2023;04/08/2023;04/08/2023;07/08/2023;08/08/2023;35%;"[{""code"": ""AO"", ""name"": ""ERDIKHA ELIT SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;102.0;139.0;102.0;118.0;-2.0;-1.67%;495131000.0;-2%;-2%;-5%;0%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;PPRI;;PT Paperocks Indonesia Tbk,;Basic Materials;Containers & Packaging;Pengembangan;140.0;Bergerak Dalam Bidang Perdagangan Besar Barang Dari Kertas Dan Karton;Ruko Cibubur Times Square Blok C 1 N0, 23, Jalan Alternatif Cibubur RT,001/RW,010, Kelurahan Jatikarya, Kecamatan Jatisampurna, Kota Bekasi, Jawa Barat 17435;https://paperocks.co.id/;275000000;25.58;IU;INDO CAPITAL SEKURITAS;20/07/2023;24/07/2023;130;150;02/08/2023;04/08/2023;04/08/2023;07/08/2023;08/08/2023;35%;"[{""code"": ""IU"", ""name"": ""INDO CAPITAL SEKURITAS"", ""percentage"": """"}]";PPRI-W;0.6;200.0;-;-;-;-;187.0;187.0;119.0;119.0;-21.0;-15.00%;112846600.0;-15%;-45%;-41%;-43%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;LMAX;;PT Lupromax Pelumas Indonesia Tbk;Consumer Cyclicals;Automotive Retail;Akselerasi;200.0;Bergerak dalam bidang usaha Pelumas dan Pelumas Aditif;Ruko Graha Boulevard Blok A No,15 Jl, Raya Gading Serpong Kec, Kelapa Dua,Tangerang, Banten, Indonesia - 15810;https://lupromax.co.id/;195000000;26.09;AH;SHINHAN SEKURITAS INDONESIA;21/07/2023;24/07/2023;160;200;02/08/2023;07/08/2023;07/08/2023;08/08/2023;09/08/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";LMAX-W;0.5;180.0;-;-;-;-;200.0;220.0;180.0;220.0;20.0;10.00%;107316800.0;10%;46%;0%;-36%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;RSCH;;PT Charlie Hospital Semarang Tbk;Healthcare;Healthcare Providers;Pengembangan;115.0;Bergerak di bidang Aktivitas Rumah Sakit Swasta;Jl, Raya Ngabean Kav 1A, Kel, Ngabean, Kec, Boja Kab, Kendal, Jawa Tengah 51381;https://charliehospital.co.id/;530000000;20.0;AH;SHINHAN SEKURITAS INDONESIA;04/08/2023;08/08/2023;105;125;22/08/2023;24/08/2023;24/08/2023;25/08/2023;28/08/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""SA"", ""name"": ""ELIT SUKSES SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;145.0;155.0;125.0;131.0;16.0;13.91%;895387300.0;14%;16%;5%;30%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;BABY;;PT Multitrend Indo Tbk,;Consumer Cyclicals;Apparel & Textile Retail;Pengembangan;266.0;Perdagangan Eceran Pakaian dan Mainan Anak;Gedung Menara Era Lt, 14-02 Jl, Senen Raya No, 135 – 137, Kel, Senen, Kec, Senen, Jakarta Pusat, Provinsi DKI Jakarta, 10410;https://kanmomultitrend.id/;534000000;20.01;AI;UOB KAY HIAN SEKURITAS;14/08/2023;22/08/2023;250;266;31/08/2023;05/09/2023;05/09/2023;06/09/2023;07/09/2023;25%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;300.0;332.0;258.0;290.0;24.0;9.02%;634943700.0;9%;-2%;2%;-43%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;AEGS;;PT Anugerah Spareparts Sejahtera Tbk;Consumer Cyclicals;Auto Parts & Equipment;Akselerasi;100.0;Industri Filter Kendaraan Bermotor yaitu Filter Oli dan Filter Bahan Bakar, serta Perdagangan Filter;Jalan Soekarno Hatta No, 134, Losari Kidul, Losari, Kab, Cirebon, Jawa Barat 45192;https://www.aegisfilter.co.id;400000000;39.76;AH;SHINHAN SEKURITAS INDONESIA;22/08/2023;24/08/2023;90;100;04/09/2023;07/09/2023;07/09/2023;08/09/2023;11/09/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";AEGS-W;0.25;90.0;-;-;-;-;105.0;107.0;92.0;95.0;-5.0;-5.00%;280433800.0;-5%;-32%;-41%;-10%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;STRK;;PT Lovina Beach Brewery Tbk;Consumer Non-Cyclicals;Liquors;Pengembangan;100.0;Bergerak dalam bidang Industri Distribusi Minuman Beralkohol & Pengolahannya melalui Anak perusahaan;Jl, Tukad Banyu Poh 110 X, Sesetan Denpasar Selatan, 80223;https://lovinabeachbrewery.com/;1180000000;11.01;SH;ARTHA SEKURITAS INDONESIA;06/09/2023;20/09/2023;100;119;03/10/2023;06/10/2023;06/10/2023;09/10/2023;10/10/2023;35%;"[{""code"": ""SH"", ""name"": ""ARTHA SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""HD"", ""name"": ""KGI SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""PG"", ""name"": ""PANCA GLOBAL SEKURITAS"", ""percentage"": """"}]";STRK-W;2.75;250.0;-;-;-;-;135.0;135.0;135.0;135.0;35.0;35.00%;21620800.0;35%;128%;210%;-50%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KOCI;;PT Kokoh Exa Nusantara Tbk;Properties & Real Estate;Real Estate Development & Management;Pengembangan;120.0;Konstruksi dan Real Estat;Jl, Raya Sukolilo, Tebul, Kwanyar, Bangkalan - 69163;https://www.kokohcity.com;450000000;10.19;PG;PANCA GLOBAL SEKURITAS;07/09/2023;12/09/2023;120;160;29/09/2023;04/10/2023;04/10/2023;05/10/2023;06/10/2023;35%;"[{""code"": ""PG"", ""name"": ""PANCA GLOBAL SEKURITAS"", ""percentage"": """"}]";KOCI-W;1.0;135.0;15;23;9;10;;142.0;84.0;84.0;-36.0;-30.00%;554147700.0;-30%;-43%;-58%;-52%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;IOTF;;PT Sumber Sinergi Makmur Tbk;Technology;Electronic Equipment & Instruments;Pengembangan;100.0;Distributor dan Instalasi Perangkat Global Positioning System (GPS) untuk Otomotif dan Logistik;Fox Logger Tower Jl, Cideng Barat nomor 31A, RT, 003/RW, 011, Kelurahan Cideng, Kecamatan Gambir, Jakarta Pusat 10150;https://www.foxlogger.co.id;1100000000;20.83;AH;SHINHAN SEKURITAS INDONESIA;14/09/2023;19/09/2023;100;120;29/09/2023;04/10/2023;04/10/2023;05/10/2023;06/10/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""CP"", ""name"": ""KB VALBURY SEKURITAS"", ""percentage"": """"}]";IOTF-W;1.0;130.0;-;-;-;-;120.0;135.0;120.0;135.0;35.0;35.00%;104582900.0;35%;5%;9%;37%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;BREN;;PT Barito Renewables Energy Tbk;Infrastructures;Electric Utilities;Utama;780.0;Aktvitas perusahaan holding;Wisma Barito Pacific II, Lantai 23, Jl, Let, Jend, S, Parman Kav, 60, RT 010, RW 005, Slipi, Palmerah, Jakarta 11410, Indonesia;https://www.baritorenewables.co.id/;4015000000;3.0;NI;BNI SEKURITAS;18/09/2023;25/09/2023;670;780;03/10/2023;05/10/2023;05/10/2023;06/10/2023;09/10/2023;25%;"[{""code"": ""NI"", ""name"": ""BNI SEKURITAS"", ""percentage"": """"}, {""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;975.0;975.0;975.0;975.0;195.0;25.00%;22298500.0;25%;203%;464%;788%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KOKA;;PT Koka Indonesia Tbk;Materials;;Pengembangan;128.0;Jasa Konstruksi Gedung Industri, Bangunan Sipil dan Gedung Hunian;Jl. Sultan Iskandar Muda, No. 7, Lt. 3, Kebayoran Lama, Jakarta Selatan 12240;https://koka.co.id/en/beranda-en/;715333000;25.0;AI;UOB KAY HIAN SEKURITAS;19/09/2023;26/09/2023;128;161;03/10/2023;09/10/2023;09/10/2023;10/10/2023;11/10/2023;35%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}, {""code"": ""HD"", ""name"": ""KGI SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;172.0;172.0;135.0;170.0;42.0;32.81%;883830600.0;33%;-13%;-52%;-47%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;LOPI;;PT Logisticsplus International Tbk;Transportation & Logistic;Logistics & Deliveries;Akselerasi;100.0;Bergerak di Bidang Jasa Pengurusan Transportasi (Freight Forwarding);SAV Building Jl, Kavling Polri No, 20 Jagakarsa, Jakarta Selatan 12620, Indonesia;https://www.logisticsplus.co.id;300000000;27.27;SA;ELIT SUKSES SEKURITAS;20/09/2023;22/09/2023;100;150;03/10/2023;09/10/2023;09/10/2023;10/10/2023;11/10/2023;35%;"[{""code"": ""SA"", ""name"": ""ELIT SUKSES SEKURITAS"", ""percentage"": """"}]";LOPI-W;0.5;200.0;-;-;-;-;90.0;90.0;90.0;90.0;-10.0;-10.00%;18156700.0;-10%;-14%;-30%;-47%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;PTPS;;PT PULAU SUBUR TBK;Industrials;Agricultural & Farm Machinery;Pengembangan;198.0;Perseroan bergerak dalam bidang Perkebunan Buah Kelapa Sawit;Jl A, Yani No,12 ABC, RT23 RW023 14 Ulu, Seberang Ulu Dua, Palembang;https://www.pulausubur.com;450000000;20.76;XA;NH KORINDO SEKURITAS INDONESIA;20/09/2023;22/09/2023;198;206;03/10/2023;05/10/2023;05/10/2023;06/10/2023;09/10/2023;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": """"}]";PTPS-W;0.5;218.0;-;-;-;-;;256.0;129.0;129.0;-69.0;-34.85%;483657000.0;-35%;-47%;-30%;-10%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;UDNG;;PT Agro Bahari Nusantara Tbk;Consumer Non-Cyclicals;Fish, Meat, & Poultry;Akselerasi;100.0;Bergerak di bidang Budidaya Tambak Udang;Ruko Shibuya Unit SHC 012 – PIK 2 Jl, Marina Indah Raya No,1 Kel, Lemo, Kec, Teluknaga Tangerang – Banten 15510;https://abn.farm/;500000000;28.57;EP;MNC SEKURITAS;06/10/2023;12/10/2023;90;100;23/10/2023;27/10/2023;27/10/2023;30/10/2023;31/10/2023;35%;"[{""code"": ""EP"", ""name"": ""MNC SEKURITAS"", ""percentage"": """"}, {""code"": ""BQ"", ""name"": ""KOREA INVESTMENT AND SEKURITAS INDONESIA"", ""percentage"": """"}]";UDNG-W;0.8;105.0;-;-;-;-;90.0;110.0;90.0;110.0;10.0;10.00%;39068300.0;10%;-5%;20%;-36%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;RGAS;;PT Kian Santang Muliatama Tbk;Energy;Oil, Gas & Coal Equipment & Services;Pengembangan;120.0;Perdagangan Besar Mesin Peralatan dan Perlengkapan Lainnya, Instalasi Mekanikal, Instalasi Gas;Jl, Wibawa Mukti II Perum Telkom Satwika Permai Blok A5 No, 8, RT, 009 RW, 009 Kel, Jatiluhur, Kec, Jatiasih, Bekasi, 17425;https://kianmulia.com/;334200000;22.9;AO;ERDIKHA ELIT SEKURITAS;16/10/2023;18/10/2023;115;122;02/11/2023;06/11/2023;06/11/2023;07/11/2023;08/11/2023;35%;"[{""code"": ""AO"", ""name"": ""ERDIKHA ELIT SEKURITAS"", ""percentage"": """"}]";RGAS-W;0.6;210.0;-;-;-;-;124.0;150.0;120.0;125.0;5.0;4.17%;545672700.0;4%;-8%;-13%;-21%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;MSTI;;PT Mastersystem Infotama Tbk,;Technology;IT Services & Consulting;Utama;1355.0;Solusi, integrasi dan pemeliharaan sistem teknologi informasi;Gedung Sudirman 7-8 Tower I Lt,25 Jl, Jend, Sudirman Kav, 7-8 Jakarta Pusat 10220;https://www.mastersystem.co.id/;470823600;15.0;PD;INDO PREMIER SEKURITAS;20/10/2023;26/10/2023;1355;1595;02/11/2023;06/11/2023;06/11/2023;07/11/2023;08/11/2023;25%;"[{""code"": ""PD"", ""name"": ""INDO PREMIER SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;;1690.0;1390.0;1450.0;95.0;7.01%;186085200.0;7%;2%;0%;11%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;IKPM;;PT Ikapharmindo Putramas Tbk;Healthcare;Pharmaceuticals;Pengembangan;165.0;Bergerak Dalam Bidang Usaha Industri Farmasi, Personal Care;Kl, Pulogadung Raya No,29 Kawasan Industri Pulogadung Jakarta Timur, 13930 Indonesia;https://www.ikapharmindo.com;336932500;20.0;TP;OCBC SEKURITAS INDONESIA;23/10/2023;30/10/2023;160;180;02/11/2023;06/11/2023;06/11/2023;07/11/2023;08/11/2023;35%;"[{""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;;222.0;174.0;181.0;16.0;9.70%;480204600.0;10%;5%;16%;52%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;AYAM;;PT Janu Putra Sejahtera Tbk;Consumer Non-Cyclicals;Fish, Meat, & Poultry;Pengembangan;100.0;Bergerak dalam bidang usaha Peternakan dan Rumah Potong Ayam;Ruko Casa Grande No,35, Jl, Ringroad Utara, Maguwoharjo, Depok, Sleman, D,I Yogyakarta;https://januputrasejahtera.com/;800000000;20.0;AI;UOB KAY HIAN SEKURITAS;10/11/2023;16/11/2023;100;110;24/11/2023;28/11/2023;28/11/2023;29/11/2023;30/11/2023;35%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;0.0;;;;;;135.0;135.0;135.0;135.0;35.0;35.00%;166391600.0;35%;11%;10%;7%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;SURI;;PT Maja Agung Latexindo Tbk;Healthcare;Healthcare Supplies & Distributions;Pengembangan;170.0;Bergerak Dalam Bidang Produsen Sarung Tangan Latex;Jalan Utama No 98 Desa Pujimulyo, Kecamatan Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20352;https://www.malgloves.com;1266875000;20.0;AH;SHINHAN SEKURITAS INDONESIA;13/11/2023;15/11/2023;160;170;01/12/2023;05/12/2023;05/12/2023;06/12/2023;07/12/2023;35%;"[{""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}]";;0.0;;;;;;165.0;190.0;160.0;162.0;-8.0;-4.71%;196563200.0;-5%;-4%;-1%;-18%;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
